# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 2322       1.516115422118e-11       2.011419151442e-16       1.025107928373e-17 
 2323       1.515079332201e-11       2.007854345474e-16       1.028294553629e-17 
 2324       1.514040199290e-11       2.004297261730e-16       1.031379325859e-17 
 2325       1.512996950346e-11       2.000747877693e-16       1.034338173071e-17 
 2326       1.511948508648e-11       1.997206170682e-16       1.037146941142e-17 
 2327       1.510893793782e-11       1.993672117852e-16       1.039781393732e-17 
 2328       1.509831721642e-11       1.990145696190e-16       1.042217212197e-17 
 2329       1.508761204423e-11       1.986626882522e-16       1.044429995495e-17 
 2330       1.507681150619e-11       1.983115653506e-16       1.046395260108e-17 
 2331       1.506590570322e-11       1.979611987310e-16       1.048094809137e-17 
 2332       1.505488891867e-11       1.976115868651e-16       1.049535883523e-17 
 2333       1.504375647168e-11       1.972627283783e-16       1.050732130944e-17 
 2334       1.503250366592e-11       1.969146218832e-16       1.051697247595e-17 
 2335       1.502112578962e-11       1.965672659790e-16       1.052444978240e-17 
 2336       1.500961811548e-11       1.962206592519e-16       1.052989116267e-17 
 2337       1.499797590071e-11       1.958748002747e-16       1.053343503741e-17 
 2338       1.498619438698e-11       1.955296876070e-16       1.053522031451e-17 
 2339       1.497426880045e-11       1.951853197953e-16       1.053538638971e-17 
 2340       1.496219435167e-11       1.948416953725e-16       1.053407314705e-17 
 2341       1.494996623567e-11       1.944988128586e-16       1.053142095943e-17 
 2342       1.493757963184e-11       1.941566707600e-16       1.052757068916e-17 
 2343       1.492502970400e-11       1.938152675699e-16       1.052266368843e-17 
 2344       1.491231160032e-11       1.934746017682e-16       1.051684179987e-17 
 2345       1.489942045334e-11       1.931346718213e-16       1.051024735709e-17 
 2346       1.488635137994e-11       1.927954761823e-16       1.050302318516e-17 
 2347       1.487309948134e-11       1.924570132910e-16       1.049531260118e-17 
 2348       1.485965984306e-11       1.921192815736e-16       1.048725941478e-17 
 2349       1.484602753490e-11       1.917822794429e-16       1.047900792866e-17 
 2350       1.483219761096e-11       1.914460052985e-16       1.047070293911e-17 
 2351       1.481816510959e-11       1.911104575262e-16       1.046248973652e-17 
 2352       1.480392505338e-11       1.907756344985e-16       1.045451410595e-17 
 2353       1.478947244917e-11       1.904415345744e-16       1.044692232760e-17 
 2354       1.477480228798e-11       1.901081560992e-16       1.043986117738e-17 
 2355       1.475990954506e-11       1.897754974048e-16       1.043347792741e-17 
 2356       1.474478917981e-11       1.894435568097e-16       1.042792034656e-17 
 2357       1.472943613581e-11       1.891123326186e-16       1.042333670098e-17 
 2358       1.471384534078e-11       1.887818231226e-16       1.041987575458e-17 
 2359       1.469801170658e-11       1.884520265992e-16       1.041768676965e-17 
 2360       1.468193012916e-11       1.881229413125e-16       1.041691950727e-17 
 2361       1.466559548859e-11       1.877945655127e-16       1.041772422794e-17 
 2362       1.464900264902e-11       1.874668974364e-16       1.042025169202e-17 
 2363       1.463214645864e-11       1.871399353067e-16       1.042465316034e-17 
 2364       1.461502174973e-11       1.868136773326e-16       1.043108039464e-17 
 2365       1.459762333856e-11       1.864881217097e-16       1.043968565815e-17 
 2366       1.457994602544e-11       1.861632666199e-16       1.045062171613e-17 
 2367       1.456198459468e-11       1.858391102311e-16       1.046404183633e-17 
 2368       1.454373381455e-11       1.855156506977e-16       1.048009978957e-17 
 2369       1.452518843732e-11       1.851928861601e-16       1.049894985027e-17 
 2370       1.450634319917e-11       1.848708147450e-16       1.052074679692e-17 
 2371       1.448719394826e-11       1.845494346145e-16       1.054560821757e-17 
 2372       1.446774103627e-11       1.842287441147e-16       1.057350117059e-17 
 2373       1.444798594775e-11       1.839087416282e-16       1.060435482508e-17 
 2374       1.442793017399e-11       1.835894255243e-16       1.063809809206e-17 
 2375       1.440757521305e-11       1.832707941599e-16       1.067465962425e-17 
 2376       1.438692256976e-11       1.829528458787e-16       1.071396781577e-17 
 2377       1.436597375572e-11       1.826355790115e-16       1.075595080188e-17 
 2378       1.434473028932e-11       1.823189918763e-16       1.080053645866e-17 
 2379       1.432319369575e-11       1.820030827779e-16       1.084765240278e-17 
 2380       1.430136550698e-11       1.816878500084e-16       1.089722599119e-17 
 2381       1.427924726180e-11       1.813732918466e-16       1.094918432086e-17 
 2382       1.425684050583e-11       1.810594065587e-16       1.100345422847e-17 
 2383       1.423414679149e-11       1.807461923974e-16       1.105996229018e-17 
 2384       1.421116767803e-11       1.804336476026e-16       1.111863482131e-17 
 2385       1.418790473157e-11       1.801217704012e-16       1.117939787610e-17 
 2386       1.416435952504e-11       1.798105590070e-16       1.124217724737e-17 
 2387       1.414053363825e-11       1.795000116205e-16       1.130689846632e-17 
 2388       1.411642865785e-11       1.791901264293e-16       1.137348680219e-17 
 2389       1.409204617738e-11       1.788809016078e-16       1.144186726201e-17 
 2390       1.406738779724e-11       1.785723353173e-16       1.151196459031e-17 
 2391       1.404245512473e-11       1.782644257059e-16       1.158370326885e-17 
 2392       1.401724977402e-11       1.779571709084e-16       1.165700751634e-17 
 2393       1.399177336621e-11       1.776505690467e-16       1.173180128816e-17 
 2394       1.396602752929e-11       1.773446182291e-16       1.180800827608e-17 
 2395       1.394001389817e-11       1.770393165511e-16       1.188555190797e-17 
 2396       1.391373411467e-11       1.767346620946e-16       1.196435534756e-17 
 2397       1.388718982756e-11       1.764306529284e-16       1.204434149412e-17 
 2398       1.386038269255e-11       1.761272871081e-16       1.212543298219e-17 
 2399       1.383331437228e-11       1.758245626757e-16       1.220755218132e-17 
 2400       1.380598653634e-11       1.755224776603e-16       1.229062119579e-17 
 2401       1.377840086132e-11       1.752210300772e-16       1.237456186430e-17 
 2402       1.375055903073e-11       1.749202179289e-16       1.245929575972e-17 
 2403       1.372246273508e-11       1.746200392040e-16       1.254474418881e-17 
 2404       1.369411367188e-11       1.743204918781e-16       1.263082819194e-17 
 2405       1.366551354560e-11       1.740215739133e-16       1.271746854281e-17 
 2406       1.363666406774e-11       1.737232832581e-16       1.280458574814e-17 
 2407       1.360756695679e-11       1.734256178478e-16       1.289210004746e-17 
 2408       1.357822393826e-11       1.731285756042e-16       1.297993141277e-17 
 2409       1.354863674468e-11       1.728321544357e-16       1.306799954829e-17 
 2410       1.351880711562e-11       1.725363522369e-16       1.315622389018e-17 
 2411       1.348873731892e-11       1.722411670234e-16       1.324455155447e-17 
 2412       1.345843171790e-11       1.719465973342e-16       1.333304136694e-17 
 2413       1.342789521369e-11       1.716526418313e-16       1.342178034299e-17 
 2414       1.339713272488e-11       1.713592991658e-16       1.351085578607e-17 
 2415       1.336614918752e-11       1.710665679780e-16       1.360035528797e-17 
 2416       1.333494955517e-11       1.707744468973e-16       1.369036672912e-17 
 2417       1.330353879888e-11       1.704829345421e-16       1.378097827889e-17 
 2418       1.327192190723e-11       1.701920295199e-16       1.387227839588e-17 
 2419       1.324010388635e-11       1.699017304272e-16       1.396435582822e-17 
 2420       1.320808975996e-11       1.696120358497e-16       1.405729961390e-17 
 2421       1.317588456931e-11       1.693229443620e-16       1.415119908101e-17 
 2422       1.314349337330e-11       1.690344545278e-16       1.424614384808e-17 
 2423       1.311092124842e-11       1.687465648997e-16       1.434222382438e-17 
 2424       1.307817328881e-11       1.684592740193e-16       1.443952921018e-17 
 2425       1.304525460627e-11       1.681725804172e-16       1.453815049710e-17 
 2426       1.301217033027e-11       1.678864826130e-16       1.463817846837e-17 
 2427       1.297892560798e-11       1.676009791151e-16       1.473970419914e-17 
 2428       1.294552560426e-11       1.673160684211e-16       1.484281905677e-17 
 2429       1.291197550174e-11       1.670317490172e-16       1.494761470117e-17 
 2430       1.287828050076e-11       1.667480193787e-16       1.505418308502e-17 
 2431       1.284444581945e-11       1.664648779697e-16       1.516261645415e-17 
 2432       1.281047669371e-11       1.661823232433e-16       1.527300734778e-17 
 2433       1.277637837728e-11       1.659003536413e-16       1.538544859885e-17 
 2434       1.274215614167e-11       1.656189675944e-16       1.550003333430e-17 
 2435       1.270781527627e-11       1.653381635221e-16       1.561685497540e-17 
 2436       1.267336108832e-11       1.650579398328e-16       1.573600723799e-17 
 2437       1.263879890293e-11       1.647782949237e-16       1.585758413284e-17 
 2438       1.260413406312e-11       1.644992271808e-16       1.598167996590e-17 
 2439       1.256937192981e-11       1.642207349786e-16       1.610838933864e-17 
 2440       1.253451788186e-11       1.639428166808e-16       1.623780714832e-17 
 2441       1.249957731609e-11       1.636654706396e-16       1.637002858828e-17 
 2442       1.246455564729e-11       1.633886951959e-16       1.650514914828e-17 
 2443       1.242945830822e-11       1.631124886794e-16       1.664326461476e-17 
 2444       1.239429074966e-11       1.628368494085e-16       1.678447107115e-17 
 2445       1.235905844042e-11       1.625617756903e-16       1.692886489817e-17 
 2446       1.232376686735e-11       1.622872658206e-16       1.707654277412e-17 
 2447       1.228842153535e-11       1.620133180837e-16       1.722760167521e-17 
 2448       1.225302796743e-11       1.617399307527e-16       1.738213887580e-17 
 2449       1.221759170467e-11       1.614671020894e-16       1.754025194875e-17 
 2450       1.218211830629e-11       1.611948303441e-16       1.770203876570e-17 
 2451       1.214661322121e-11       1.609231139500e-16       1.786754864664e-17 
 2452       1.211108140202e-11       1.606519521075e-16       1.803663548914e-17 
 2453       1.207552768875e-11       1.603813442033e-16       1.820910376230e-17 
 2454       1.203995693710e-11       1.601112896165e-16       1.838475727715e-17 
 2455       1.200437401847e-11       1.598417877186e-16       1.856339918598e-17 
 2456       1.196878381995e-11       1.595728378734e-16       1.874483198164e-17 
 2457       1.193319124437e-11       1.593044394372e-16       1.892885749685e-17 
 2458       1.189760121028e-11       1.590365917584e-16       1.911527690358e-17 
 2459       1.186201865200e-11       1.587692941778e-16       1.930389071230e-17 
 2460       1.182644851959e-11       1.585025460287e-16       1.949449877137e-17 
 2461       1.179089577892e-11       1.582363466365e-16       1.968690026632e-17 
 2462       1.175536541166e-11       1.579706953189e-16       1.988089371919e-17 
 2463       1.171986241527e-11       1.577055913860e-16       2.007627698782e-17 
 2464       1.168439180308e-11       1.574410341401e-16       2.027284726525e-17 
 2465       1.164895860424e-11       1.571770228757e-16       2.047040107895e-17 
 2466       1.161356786376e-11       1.569135568798e-16       2.066873429021e-17 
 2467       1.157822464256e-11       1.566506354313e-16       2.086764209343e-17 
 2468       1.154293401743e-11       1.563882578016e-16       2.106691901546e-17 
 2469       1.150770108108e-11       1.561264232543e-16       2.126635891491e-17 
 2470       1.147253094214e-11       1.558651310451e-16       2.146575498147e-17 
 2471       1.143742872519e-11       1.556043804218e-16       2.166489973526e-17 
 2472       1.140239957077e-11       1.553441706248e-16       2.186358502612e-17 
 2473       1.136744863539e-11       1.550845008862e-16       2.206160203294e-17 
 2474       1.133258109156e-11       1.548253704307e-16       2.225874126300e-17 
 2475       1.129780212778e-11       1.545667784749e-16       2.245479255128e-17 
 2476       1.126311694859e-11       1.543087242275e-16       2.264954505979e-17 
 2477       1.122853077455e-11       1.540512068897e-16       2.284278727688e-17 
 2478       1.119404884230e-11       1.537942256543e-16       2.303430701656e-17 
