# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1985       3.025766392275e-11       3.822411603438e-16       1.119028737071e-16 
 1986       3.029328225179e-11       3.814590027270e-16       1.118214738404e-16 
 1987       3.032915997049e-11       3.806788057368e-16       1.117297934103e-16 
 1988       3.036525763217e-11       3.799005637514e-16       1.116284130796e-16 
 1989       3.040153562928e-11       3.791242710961e-16       1.115179159399e-16 
 1990       3.043795419316e-11       3.783499220431e-16       1.113988875142e-16 
 1991       3.047447339384e-11       3.775775108113e-16       1.112719157601e-16 
 1992       3.051105313983e-11       3.768070315666e-16       1.111375910733e-16 
 1993       3.054765317794e-11       3.760384784213e-16       1.109965062899e-16 
 1994       3.058423309306e-11       3.752718454344e-16       1.108492566905e-16 
 1995       3.062075230797e-11       3.745071266114e-16       1.106964400023e-16 
 1996       3.065717008312e-11       3.737443159043e-16       1.105386564028e-16 
 1997       3.069344551643e-11       3.729834072111e-16       1.103765085228e-16 
 1998       3.072953754309e-11       3.722243943765e-16       1.102106014494e-16 
 1999       3.076540493537e-11       3.714672711911e-16       1.100415427289e-16 
 2000       3.080100630240e-11       3.707120313916e-16       1.098699423705e-16 
 2001       3.083630008997e-11       3.699586686607e-16       1.096964128485e-16 
 2002       3.087124458033e-11       3.692071766272e-16       1.095215691064e-16 
 2003       3.090579789198e-11       3.684575488656e-16       1.093460285590e-16 
 2004       3.093991797950e-11       3.677097788961e-16       1.091704110963e-16 
 2005       3.097356263327e-11       3.669638601846e-16       1.089953390861e-16 
 2006       3.100668947937e-11       3.662197861426e-16       1.088214373772e-16 
 2007       3.103925597929e-11       3.654775501273e-16       1.086493333027e-16 
 2008       3.107121942976e-11       3.647371454411e-16       1.084796566827e-16 
 2009       3.110253696257e-11       3.639985653318e-16       1.083130398278e-16 
 2010       3.113316554431e-11       3.632618029925e-16       1.081501175421e-16 
 2011       3.116306570058e-11       3.625268520678e-16       1.079913619263e-16 
 2012       3.119221271838e-11       3.617937081769e-16       1.078365854693e-16 
 2013       3.122058552482e-11       3.610623674017e-16       1.076854343460e-16 
 2014       3.124816297008e-11       3.603328257808e-16       1.075375532875e-16 
 2015       3.127492382732e-11       3.596050793101e-16       1.073925855786e-16 
 2016       3.130084679258e-11       3.588791239422e-16       1.072501730565e-16 
 2017       3.132591048471e-11       3.581549555866e-16       1.071099561088e-16 
 2018       3.135009344523e-11       3.574325701096e-16       1.069715736714e-16 
 2019       3.137337413831e-11       3.567119633341e-16       1.068346632273e-16 
 2020       3.139573095060e-11       3.559931310398e-16       1.066988608042e-16 
 2021       3.141714219118e-11       3.552760689628e-16       1.065638009731e-16 
 2022       3.143758609147e-11       3.545607727958e-16       1.064291168462e-16 
 2023       3.145704080513e-11       3.538472381880e-16       1.062944400754e-16 
 2024       3.147548440795e-11       3.531354607448e-16       1.061594008502e-16 
 2025       3.149289489777e-11       3.524254360281e-16       1.060236278959e-16 
 2026       3.150925019442e-11       3.517171595558e-16       1.058867484722e-16 
 2027       3.152452813955e-11       3.510106268021e-16       1.057483883707e-16 
 2028       3.153870649662e-11       3.503058331973e-16       1.056081719140e-16 
 2029       3.155176295076e-11       3.496027741277e-16       1.054657219528e-16 
 2030       3.156367510869e-11       3.489014449357e-16       1.053206598650e-16 
 2031       3.157442049862e-11       3.482018409193e-16       1.051726055536e-16 
 2032       3.158397657017e-11       3.475039573327e-16       1.050211774446e-16 
 2033       3.159232069426e-11       3.468077893854e-16       1.048659924855e-16 
 2034       3.159943016304e-11       3.461133322431e-16       1.047066661437e-16 
 2035       3.160528218978e-11       3.454205810268e-16       1.045428124041e-16 
 2036       3.160985390879e-11       3.447295308132e-16       1.043740437676e-16 
 2037       3.161312237530e-11       3.440401766343e-16       1.041999712496e-16 
 2038       3.161506456542e-11       3.433525134778e-16       1.040202043776e-16 
 2039       3.161565737597e-11       3.426665362866e-16       1.038343511898e-16 
 2040       3.161487762447e-11       3.419822399588e-16       1.036420182332e-16 
 2041       3.161270204900e-11       3.412996193480e-16       1.034428105616e-16 
 2042       3.160910730810e-11       3.406186692628e-16       1.032363317342e-16 
 2043       3.160406998071e-11       3.399393844667e-16       1.030221838134e-16 
 2044       3.159756656606e-11       3.392617596785e-16       1.027999673630e-16 
 2045       3.158957348357e-11       3.385857895719e-16       1.025692814469e-16 
 2046       3.158006707278e-11       3.379114687754e-16       1.023297236265e-16 
 2047       3.156902359323e-11       3.372387918723e-16       1.020808899596e-16 
 2048       3.155641922438e-11       3.365677534008e-16       1.018223749983e-16 
 2049       3.154223006552e-11       3.358983478537e-16       1.015537717868e-16 
 2050       3.152643213569e-11       3.352305696784e-16       1.012746718606e-16 
 2051       3.150900607365e-11       3.345644135896e-16       1.009847729611e-16 
 2052       3.148995127482e-11       3.338998755104e-16       1.006842030275e-16 
 2053       3.146927185508e-11       3.332369516374e-16       1.003731985142e-16 
 2054       3.144697195982e-11       3.325756381293e-16       1.000519968841e-16 
 2055       3.142305576407e-11       3.319159311063e-16       9.972083661000e-17 
 2056       3.139752747246e-11       3.312578266500e-16       9.937995717606e-17 
 2057       3.137039131930e-11       3.306013208036e-16       9.902959907883e-17 
 2058       3.134165156863e-11       3.299464095719e-16       9.867000382861e-17 
 2059       3.131131251422e-11       3.292930889210e-16       9.830141395069e-17 
 2060       3.127937847966e-11       3.286413547781e-16       9.792407298660e-17 
 2061       3.124585381838e-11       3.279912030320e-16       9.753822549541e-17 
 2062       3.121074291367e-11       3.273426295326e-16       9.714411705495e-17 
 2063       3.117405017875e-11       3.266956300909e-16       9.674199426311e-17 
 2064       3.113578005681e-11       3.260502004790e-16       9.633210473908e-17 
 2065       3.109593702105e-11       3.254063364301e-16       9.591469712460e-17 
 2066       3.105452557469e-11       3.247640336384e-16       9.549002108526e-17 
 2067       3.101155025107e-11       3.241232877588e-16       9.505832731173e-17 
 2068       3.096701561362e-11       3.234840944075e-16       9.461986752104e-17 
 2069       3.092092625598e-11       3.228464491610e-16       9.417489445783e-17 
 2070       3.087328680198e-11       3.222103475569e-16       9.372366189561e-17 
 2071       3.082410190569e-11       3.215757850934e-16       9.326642463805e-17 
 2072       3.077337625150e-11       3.209427572292e-16       9.280343852020e-17 
 2073       3.072111455413e-11       3.203112593838e-16       9.233496040980e-17 
 2074       3.066732155865e-11       3.196812869370e-16       9.186124820849e-17 
 2075       3.061200204058e-11       3.190528352292e-16       9.138256085312e-17 
 2076       3.055516080588e-11       3.184258995610e-16       9.089915831698e-17 
 2077       3.049680269102e-11       3.178004751937e-16       9.041130161107e-17 
 2078       3.043693256300e-11       3.171765573485e-16       8.991925278538e-17 
 2079       3.037555531943e-11       3.165541412070e-16       8.942327493013e-17 
 2080       3.031267588851e-11       3.159332219110e-16       8.892363217704e-17 
 2081       3.024829922912e-11       3.153137945623e-16       8.842058970058e-17 
 2082       3.018243033086e-11       3.146958542227e-16       8.791441371927e-17 
 2083       3.011507421406e-11       3.140793959142e-16       8.740537149690e-17 
 2084       3.004623592985e-11       3.134644146186e-16       8.689373134381e-17 
 2085       2.997592056018e-11       3.128509052775e-16       8.637976261816e-17 
 2086       2.990413321789e-11       3.122388627924e-16       8.586373572717e-17 
 2087       2.983087904672e-11       3.116282820246e-16       8.534592212841e-17 
 2088       2.975616322136e-11       3.110191577949e-16       8.482659433104e-17 
 2089       2.967999094752e-11       3.104114848840e-16       8.430602589708e-17 
 2090       2.960236746193e-11       3.098052580321e-16       8.378449144268e-17 
 2091       2.952330093428e-11       3.092004722972e-16       8.326222544929e-17 
 2092       2.944281119517e-11       3.085971241345e-16       8.273929837950e-17 
 2093       2.936092106932e-11       3.079952103242e-16       8.221573969649e-17 
 2094       2.927765347941e-11       3.073947276144e-16       8.169157897550e-17 
 2095       2.919303144616e-11       3.067956727208e-16       8.116684590394e-17 
 2096       2.910707808843e-11       3.061980423262e-16       8.064157028152e-17 
 2097       2.901981662343e-11       3.056018330813e-16       8.011578202042e-17 
 2098       2.893127036672e-11       3.050070416040e-16       7.958951114539e-17 
 2099       2.884146273245e-11       3.044136644795e-16       7.906278779388e-17 
 2100       2.875041723338e-11       3.038216982603e-16       7.853564221622e-17 
 2101       2.865815748107e-11       3.032311394662e-16       7.800810477566e-17 
 2102       2.856470718597e-11       3.026419845843e-16       7.748020594861e-17 
 2103       2.847009015756e-11       3.020542300686e-16       7.695197632468e-17 
 2104       2.837433030443e-11       3.014678723405e-16       7.642344660689e-17 
 2105       2.827745163446e-11       3.008829077883e-16       7.589464761174e-17 
 2106       2.817947825489e-11       3.002993327672e-16       7.536561026937e-17 
 2107       2.808043437246e-11       2.997171435996e-16       7.483636562370e-17 
 2108       2.798034429356e-11       2.991363365746e-16       7.430694483253e-17 
 2109       2.787923242428e-11       2.985569079484e-16       7.377737916773e-17 
 2110       2.777712327061e-11       2.979788539436e-16       7.324770001530e-17 
 2111       2.767404143852e-11       2.974021707500e-16       7.271793887556e-17 
 2112       2.757001163406e-11       2.968268545240e-16       7.218812736325e-17 
 2113       2.746505866354e-11       2.962529013885e-16       7.165829720769e-17 
 2114       2.735920743360e-11       2.956803074331e-16       7.112848025288e-17 
 2115       2.725248295134e-11       2.951090687141e-16       7.059870845764e-17 
 2116       2.714491032448e-11       2.945391812541e-16       7.006901389578e-17 
 2117       2.703651476142e-11       2.939706410424e-16       6.953942875617e-17 
 2118       2.692732157141e-11       2.934034440346e-16       6.900998534293e-17 
 2119       2.681735616465e-11       2.928375861527e-16       6.848071607553e-17 
 2120       2.670664405239e-11       2.922730632849e-16       6.795165348891e-17 
 2121       2.659521084712e-11       2.917098712860e-16       6.742283023366e-17 
 2122       2.648308226261e-11       2.911480059766e-16       6.689427907610e-17 
 2123       2.637028411407e-11       2.905874631439e-16       6.636603289847e-17 
 2124       2.625684231829e-11       2.900282385409e-16       6.583812469898e-17 
 2125       2.614278289371e-11       2.894703278870e-16       6.531058759203e-17 
 2126       2.602813196058e-11       2.889137268673e-16       6.478345480830e-17 
 2127       2.591291574107e-11       2.883584311331e-16       6.425675969485e-17 
 2128       2.579716055941e-11       2.878044363016e-16       6.373053571534e-17 
 2129       2.568089284196e-11       2.872517379559e-16       6.320481645007e-17 
 2130       2.556413911738e-11       2.867003316449e-16       6.267963559616e-17 
 2131       2.544692582719e-11       2.861502131516e-16       6.215504598346e-17 
 2132       2.532927875591e-11       2.856013793006e-16       6.163117676471e-17 
 2133       2.521122359722e-11       2.850538271558e-16       6.110817661851e-17 
 2134       2.509278614331e-11       2.845075537530e-16       6.058619476980e-17 
 2135       2.497399228497e-11       2.839625560996e-16       6.006538099054e-17 
 2136       2.485486801172e-11       2.834188311745e-16       5.954588560031e-17 
 2137       2.473543941192e-11       2.828763759285e-16       5.902785946699e-17 
 2138       2.461573267286e-11       2.823351872835e-16       5.851145400735e-17 
 2139       2.449577408093e-11       2.817952621333e-16       5.799682118768e-17 
 2140       2.437559002169e-11       2.812565973429e-16       5.748411352448e-17 
 2141       2.425520698001e-11       2.807191897489e-16       5.697348408504e-17 
 2142       2.413465154018e-11       2.801830361590e-16       5.646508648809e-17 
